region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
西溪望庄 ,H,5,2,S,0,0,3,6,20.0,0.195,3.7,216.22,800.0
顺发吉祥半岛 ,H,3,2,S N,2,1,4,11,20.0,0.305,5.0742,128.1,650.0
钱塘梧桐蓝山 ,H,4,2,S,1,1,3,5,20.0,0.18,2.6467,158.69,420.0
之江九里 ,H,3,1,S,1,1,4,7,20.0,0.245,3.9379,137.13,540.0
天鸿香榭里 ,H,3,2,S N,2,1,5,9,20.0,0.31,3.8203,89.0,340.0
绿城西子郁金香岸 ,H,3,2,S,0,1,1,24,20.0,0.395,2.6742,160.8,430.0
五一新村 ,H,3,1,S,2,0,4,9,20.0,0.275,3.9273,76.39,300.0
德信金泊林公寓 ,H,2,2,S,1,1,8,24,20.0,0.64,3.1875,81.57,260.0
德信金泊林公寓 ,H,3,2,S,1,1,4,9,20.0,0.275,3.2479,117.0,380.0
中海定山府 ,H,3,2,S N,1,1,1,3,20.0,0.08,3.686,85.46,315.0
钱江湾花园 ,H,4,2,S N,2,1,2,42,20.0,0.7,3.4234,151.9,520.0
和睦新村 ,H,2,1,S N,2,0,1,14,20.0,0.245,4.0095,54.87,220.0
万科魅力之城 ,H,2,2,S N,3,1,4,28,20.0,0.56,3.1768,88.14,280.0
爵士风情花园 ,H,2,2,S,1,0,1,7,20.0,0.14,2.6203000000000003,85.87,225.0
上沙锦湖家园 ,H,2,2,S,2,1,2,35,20.0,0.595,3.1706000000000003,85.79,272.0
坤和西溪里 ,H,5,2,S,2,1,3,12,20.0,0.285,5.1054,186.08,950.0
盛世嘉园 ,H,3,2,S,0,0,4,11,20.0,0.305,2.2363,120.74,270.0
保亿风景晨园 ,H,2,1,S,3,1,3,24,20.0,0.465,2.6364,81.93,216.0
复地连城国际 ,H,1,1,S,0,1,10,99,20.0,1.835,2.5239000000000003,56.66,143.0
云厦连园 ,H,3,2,S,2,1,3,4,20.0,0.165,3.5252000000000003,139.0,490.0
建国中路 ,H,4,1,SE,2,0,1,11,20.0,0.2,4.2654000000000005,93.31,398.0
西山公寓 ,H,2,2,S N,2,0,2,41,20.0,0.685,2.37,86.5,205.0
翡翠城二期 ,H,2,2,S N,2,1,8,15,20.0,0.505,3.5268,87.9,310.0
青枫墅园 ,H,4,2,SE,2,1,2,19,20.0,0.355,2.6324,132.96,350.0
郡枫绿园东区 ,H,3,1,S,1,0,3,4,20.0,0.165,3.0535,82.53,252.0
绿城之江1号 ,H,2,1,S,1,1,2,16,20.0,0.31,4.0738,79.78,325.0
通和都市枫林 ,H,4,1,S,3,1,4,13,20.0,0.335,3.0409,129.9,395.0
德信大家钱江府 ,H,3,2,S,2,0,3,5,20.0,0.18,4.8882,88.99,435.0
大华海派风景 ,H,3,2,S,1,1,4,8,20.0,0.26,3.3635,86.22,290.0
天虹公寓 ,H,2,2,S,1,1,8,15,20.0,0.505,3.077,87.75,270.0
三里家园一区 ,H,2,2,S N,1,0,8,8,20.0,0.4,3.9144,67.7,265.0
古荡新村西区 ,H,3,1,S N,0,0,7,15,20.0,0.47,3.8882,66.87,260.0
翠苑五区 ,H,2,1,S N,3,0,14,10,20.0,0.64,4.5134,66.47,300.0
浅水湾城市花园 ,H,4,2,S,3,1,6,8,20.0,0.33,4.9382,159.98,790.0
中兴公寓 ,H,3,2,S N,3,0,2,15,20.0,0.295,4.6636000000000015,75.05,350.0
西溪蝶园一期 ,H,3,2,S,2,1,4,7,20.0,0.245,5.3377,86.18,460.0
翡翠城二期 ,H,2,2,S,0,1,15,20,20.0,0.825,3.3353,86.95,290.0
南光坊 ,H,3,2,S N,2,0,5,10,20.0,0.325,4.4829,128.49,576.0
苏家潭 ,H,3,2,S,2,0,3,12,20.0,0.285,2.3312,137.27,320.0
景上公寓 ,H,2,2,S,2,1,3,2,20.0,0.135,4.8616,94.62,460.0
德信浙旅东宸 ,H,4,2,S N,3,1,5,34,20.0,0.685,4.7738000000000005,136.16,650.0
爵士风情花园 ,H,2,2,S,0,0,8,13,20.0,0.475,2.1721,94.38,205.0
云溪香山 ,H,2,1,S N,3,1,3,14,20.0,0.315,3.2529000000000003,95.3,310.0
锦绣新村 ,H,1,1,S,2,0,10,14,20.0,0.56,4.1323,39.93,165.0
新湖菲林山 ,H,3,2,S,1,1,5,4,20.0,0.235,2.9214,89.0,260.0
保利东湾 ,H,4,1,S,3,1,5,16,20.0,0.415,2.5442,129.71,330.0
绿城翡翠湾 ,H,3,2,S N,3,1,6,9,20.0,0.345,3.9203,91.83,360.0
芳满庭 ,H,3,2,S,3,1,5,4,20.0,0.235,4.6289,125.3,580.0
万科魅力之城 ,H,2,2,S N,3,1,1,4,20.0,0.095,3.1461,89.0,280.0
宋都晨光国际 ,H,3,2,S,3,1,7,14,20.0,0.455,3.5513000000000003,88.7,315.0
浅水湾城市花园 ,H,2,2,S,3,1,2,6,20.0,0.16,5.6373000000000015,99.34,560.0
良渚文化村探梅里B ,H,3,2,S N,3,1,2,3,20.0,0.115,2.5823,135.54,350.0
庙前街 ,H,3,1,S N,0,0,1,1,20.0,0.05,2.9519,83.0,245.0
广景苑 ,H,3,2,S N,3,1,3,5,20.0,0.18,4.9462,137.48,680.0
奥兰多小镇 ,H,4,2,S N,3,0,1,2,31.0,0.0419,3.1969000000000003,143.89,460.0
大关西七苑 ,H,1,2,S,3,0,1,6,31.0,0.0806,3.8695,59.44,230.0
清水公寓 ,H,2,2,S W,3,1,1,2,31.0,0.0419,6.0066000000000015,89.07,535.0
水星阁 ,H,3,1,S,0,0,1,1,31.0,0.0323,4.5904,56.64,260.0
昆仑天籁 ,H,3,2,S,3,1,0,5,30.0,0.05,3.3599,89.29,300.0
凤凰北苑 ,H,3,1,S N,0,0,2,5,30.0,0.0967,5.1345,78.49,403.0
保利江语海 ,H,3,2,S N,3,1,2,2,29.0,0.069,3.7648,85.0,320.0
庭院深深 ,H,3,2,S N,0,1,4,3,29.0,0.1276,2.3949000000000003,85.6,205.0
闲林山水木兰苑 ,H,3,2,S,3,0,2,3,29.0,0.0793,2.3563,125.2,295.0
万科紫台 ,H,3,2,S,3,1,1,3,28.0,0.0571,4.0951,87.91,360.0
良渚文化村七贤郡 ,H,4,2,S N,3,1,2,4,28.0,0.0929,2.5363,138.0,350.0
金地格林格林 ,H,3,2,S,3,1,4,7,28.0,0.175,2.8351,87.83,249.0
翡翠城一期 ,H,3,2,S N,3,1,8,3,27.0,0.2407,3.0953,135.69,420.0
彩虹城 ,H,4,2,S N,3,1,3,21,27.0,0.3111,4.4243000000000015,167.26,740.0
钱江湾花园 ,H,4,2,S,0,1,5,21,27.0,0.363,4.3912,159.41,700.0
盛世钱塘 ,H,3,2,S,3,1,2,9,27.0,0.1519,8.1205,76.35,620.0
武林路 ,H,3,1,S,2,0,2,5,27.0,0.1074,5.7620000000000005,89.9,518.0
北城枫景园 ,H,3,2,S,3,1,3,67,27.0,0.8222,2.3157,82.05,190.0
金都华府 ,H,3,2,S,0,1,4,3,26.0,0.1423,5.5972,126.85,710.0
水星阁 ,H,2,2,S N,0,1,1,4,25.0,0.076,3.4929,105.93,370.0
中豪四季公馆 ,H,3,1,S,2,1,1,1,24.0,0.0417,3.2214,86.92,280.0
赞成香颂一期 ,H,4,2,S,2,1,5,11,24.0,0.2833,2.0491,136.65,280.0
日森大厦 ,H,2,1,S,0,1,1,0,23.0,0.0304,4.2874,89.8,385.0
金色黎明一期 ,H,3,2,S,3,1,6,4,23.0,0.2348,4.2334000000000005,108.66,460.0
金隅观澜时代瀚庭 ,H,4,2,S N,1,1,1,1,22.0,0.0455,2.3114,138.45,320.0
星光国际公馆 ,H,2,1,S,0,1,6,15,21.0,0.4143,2.2753,73.4,167.0
亿丰蔚蓝郡 ,H,3,2,S N,3,1,1,5,20.0,0.11,3.0023,131.57,395.0
名城公馆 ,H,3,2,S,3,1,1,3,20.0,0.08,6.1135,126.77,775.0
理想家园 ,H,4,2,S,1,1,0,1,19.0,0.0158,2.3139000000000003,175.03,405.0
石灰桥新村 ,H,3,1,S N,0,0,1,0,19.0,0.0368,6.1508,69.91,430.0
欣盛东方郡东区 ,H,2,2,S N,3,1,3,16,19.0,0.3632,5.7926,89.77,520.0
建德村 ,H,4,1,SE,0,0,1,4,19.0,0.1,4.421,81.43,360.0
协安紫郡 ,H,3,2,S N,3,1,2,3,18.0,0.1278,4.1459,139.9,580.0
沁园雅舍 ,H,3,2,S N,3,1,1,6,18.0,0.1389,4.2592,121.62,518.0
望城 ,H,3,2,S N,0,0,2,0,16.0,0.0875,2.4795000000000003,100.83,250.0
绿都四季华庭 ,H,4,2,S,0,0,2,0,16.0,0.0875,3.0987,138.77,430.0
金地艺境 ,H,3,2,S,0,1,1,1,10.0,0.1,2.839,88.06,250.0
经建绅世郡园 ,H,3,2,S N,3,1,0,3,10.0,0.09,2.2997,86.97,200.0
万科郡西澜山 ,H,3,2,S,3,0,0,2,9.0,0.0667,3.4773,123.66,430.0
万科北宸之光 ,H,3,1,S,3,1,0,6,9.0,0.2,3.5956,89.0,320.0
滨江江南之星 ,H,3,2,S,1,1,0,6,7.0,0.2571,4.2616000000000005,89.17,380.0
越秀星汇城 ,H,3,2,S,0,0,0,2,6.0,0.1,1.6532,142.15,235.0
钱塘梧桐蓝山 ,H,3,2,S N,1,1,0,0,6.0,0.0,2.4893,139.0,346.0
尚筑金座 ,H,1,2,SW,3,1,2,52,20.0,0.85,3.5246,41.14,145.0
保利湾天地 ,H,2,2,N,3,1,18,18,20.0,0.9,1.7677,59.4,105.0
欣盛东方郡东区 ,H,2,2,S N,3,1,0,1,20.0,0.015,5.4554,87.07,475.0
云溪印象 ,H,1,1,S,3,1,0,0,21.0,0.0,2.6341,53.15,140.0
丁桥景园南苑 ,H,2,2,SE,3,1,0,76,20.0,1.14,2.5171,95.35,240.0
良渚文化村白鹭郡东 ,H,2,1,S N,3,0,0,28,20.0,0.42,2.9059,103.93,302.0
康乐香港城 ,H,2,2,S,3,0,4,16,20.0,0.38,3.6998,74.33,275.0
世贸丽晶城 ,H,2,1,S,3,1,0,31,20.0,0.465,7.914300000000001,82.13,650.0
近江家园一园 ,H,2,1,S,2,0,3,37,20.0,0.66,5.6000000000000005,75.0,420.0
银爵世纪公寓 ,H,2,2,S N,2,1,0,7,20.0,0.105,3.9326,89.0,350.0
元都新景公寓 ,H,2,1,S,3,1,1,18,20.0,0.305,2.9958,88.46,265.0
老浙大直路11-25号 ,H,2,1,E,3,0,0,44,20.0,0.66,4.1849,59.74,250.0
文苑风情 ,H,5,2,S N,1,1,0,22,20.0,0.33,3.2174,133.65,430.0
紫金公寓 ,H,2,2,S N,3,0,4,24,20.0,0.5,3.8054,80.15,305.0
山水人家潇湘居 ,H,3,2,S,2,1,7,9,20.0,0.38,4.1953000000000005,131.1,550.0
华盛星洲翠谷 ,H,2,2,S,3,0,4,64,20.0,1.1,2.1052,87.88,185.0
江南新港公寓 ,H,3,2,S N,3,1,0,46,20.0,0.69,2.1413,86.4,185.0
绍兴新村 ,H,2,1,S,2,0,4,31,20.0,0.605,3.5336000000000003,50.94,180.0
广宇东承府 ,H,1,1,S,3,1,1,22,20.0,0.365,3.1515,50.77,160.0
九莲新村 ,H,2,1,S,2,0,3,15,20.0,0.33,4.2894000000000005,59.45,255.0
华苑公寓 ,H,2,1,S,2,0,4,9,20.0,0.275,6.0029,70.8,425.0
天阳上河 ,H,3,2,S,3,1,0,14,20.0,0.21,5.2271,88.96,465.0
流水苑 ,H,1,1,S,3,0,0,42,20.0,0.63,4.5715,35.0,160.0
长征新村 ,H,2,1,S N,2,0,2,43,20.0,0.715,4.0625,48.0,195.0
和新北苑 ,H,2,1,S N,2,1,2,12,20.0,0.25,4.2547000000000015,61.11,260.0
濮家东村 ,H,2,1,S,2,0,0,12,20.0,0.18,4.3023,63.92,275.0
顺发和美家 ,H,4,2,S N,2,1,4,8,20.0,0.26,3.6784,176.71,650.0
水亭址 ,H,3,1,S N,2,0,1,25,20.0,0.41,2.6543,70.83,188.0
广宇上东领地 ,H,2,2,S,3,1,1,11,20.0,0.2,3.0711,78.15,240.0
贾家弄 ,H,2,1,S,2,0,1,6,20.0,0.125,3.6877,46.1,170.0
西荡苑桃苑 ,H,2,1,S N,3,0,4,13,20.0,0.335,4.7372000000000005,53.83,255.0
景冉佳园 ,H,2,1,S,1,1,1,8,20.0,0.155,3.2355,63.36,205.0
三江花园(萧山) ,H,1,1,S N,2,1,2,22,20.0,0.4,2.9827000000000004,60.35,180.0
小河佳苑 ,H,2,1,S N,3,1,1,35,20.0,0.56,3.7368,61.55,230.0
塘河新村 ,H,2,1,S N,2,0,2,10,20.0,0.22,3.9917,57.62,230.0
蚕花园永庆坊 ,H,2,1,S,2,0,3,26,20.0,0.495,3.8687,47.82,185.0
温兴风情苑 ,H,2,2,S,3,1,4,12,20.0,0.32,3.5481000000000003,93.01,330.0
金狮苑 ,H,2,1,S,3,1,1,6,20.0,0.125,4.4909,88.18,396.0
复兴南苑 ,H,2,1,S,3,0,2,17,20.0,0.325,4.5872,47.96,220.0
朗郡庭园 ,H,2,2,S,3,1,5,20,20.0,0.475,3.5394,89.0,315.0
钱塘春晓 ,H,2,2,S,3,1,1,24,20.0,0.395,4.3935,122.0,536.0
红街公寓 ,H,2,2,S,3,1,4,5,20.0,0.215,4.1499000000000015,79.52,330.0
明华明辉花园 ,H,4,2,S N,3,1,4,31,20.0,0.605,1.8019999999999998,165.38,298.0
新明半岛 ,H,2,2,S,3,1,1,32,20.0,0.515,2.1349,89.0,190.0
近江家园八园 ,H,2,1,S,2,0,4,16,20.0,0.38,5.5081000000000016,52.65,290.0
近江家园九园 ,H,2,1,S,2,0,5,16,20.0,0.415,5.4152000000000005,60.94,330.0
广兴新村 ,H,2,1,S,0,0,3,3,20.0,0.15,3.832,73.07,280.0
杭钢南苑 ,H,2,1,S,1,0,2,11,20.0,0.235,2.9163,56.58,165.0
景上公寓 ,H,2,2,S,3,1,3,4,20.0,0.165,4.8404,86.77,420.0
凤凰南苑 ,H,2,1,S,2,0,4,16,20.0,0.38,5.4155000000000015,59.09,320.0
蚕花园永安坊 ,H,2,1,S,0,0,2,8,20.0,0.19,3.6448,60.36,220.0
领骏世界 ,H,1,1,N,3,1,3,42,20.0,0.735,2.3008,54.33,125.0
银色港湾公寓 ,H,1,1,N,2,1,1,79,20.0,1.22,3.2591,47.56,155.0
宜家时代 ,H,2,1,S,3,1,1,460,20.0,6.935,2.0458000000000003,69.9,143.0
云溪香山 ,H,4,2,S,1,0,0,33,20.0,0.495,2.7031,173.88,470.0
领骏世界 ,H,1,1,E,3,1,2,13,20.0,0.265,2.4458,47.02,115.0
众安嘉润公馆 ,H,1,1,N,3,1,5,63,20.0,1.12,2.5653,64.32,165.0
新金都城市花园 ,H,2,2,S,2,0,1,23,20.0,0.38,5.1639,89.08,460.0
江南星座 ,H,1,1,S,3,1,2,22,20.0,0.4,1.9045,86.64,165.0
众安嘉润公馆 ,H,1,1,S,3,1,2,4,20.0,0.13,2.7847,68.23,190.0
坤和和家园 ,H,4,2,S,1,1,0,114,20.0,1.71,3.6041,197.0,710.0
亚洲城花园 ,H,3,1,S N,2,0,0,75,20.0,1.125,3.7721,100.74,380.0
九莲新村 ,H,3,2,S N,1,0,0,83,20.0,1.245,3.6604,95.62,350.0
稻香园南区 ,H,3,2,NW,3,1,0,76,20.0,1.14,3.6564,109.4,400.0
青枫墅园 ,H,3,2,S W,1,1,0,57,20.0,0.855,2.9776,89.0,265.0
富丽苑 ,H,3,2,S,3,0,0,93,20.0,1.395,3.5869,108.73,390.0
万家星城 ,H,4,2,S,1,1,0,19,20.0,0.285,4.3835000000000015,173.38,760.0
金基晓庐 ,H,3,1,S N,3,1,0,74,20.0,1.11,6.7330000000000005,130.7,880.0
绿城西溪融庄 ,H,3,2,S,1,1,0,11,20.0,0.165,4.1677,133.17,555.0
闲林山水丹枫苑 ,H,3,2,SE,1,0,0,57,20.0,0.855,2.2351,147.65,330.0
府新花园东区 ,H,3,1,S,3,0,0,50,20.0,0.75,4.6773,86.59,405.0
月光苑 ,H,3,1,S N,3,0,0,497,20.0,7.455,1.6960000000000002,119.7,203.0
亚洲城花园 ,H,2,1,S,2,0,0,22,20.0,0.33,4.5821000000000005,63.29,290.0
东园高层公寓 ,H,2,1,S,1,1,0,20,20.0,0.3,4.5377,110.19,500.0
桂花城 ,H,5,3,S N,3,0,3,24,20.0,0.465,5.5689,233.44,1300.0
万家花城二期 ,H,3,1,S,2,1,0,143,20.0,2.145,4.6431,89.38,415.0
朗郡庭园 ,H,5,2,S,1,1,0,6,20.0,0.09,3.0312,278.11,843.0
滨文苑 ,H,3,2,S N,3,1,0,73,20.0,1.095,3.1298000000000004,132.6,415.0
天苑花园 ,H,3,1,S W,3,1,0,63,20.0,0.945,3.883,89.88,349.0
稻香园南区 ,H,2,2,S,3,0,0,13,20.0,0.195,4.6506,76.55,356.0
湖畔宽邸 ,H,5,2,S N,3,0,1,14,20.0,0.245,2.3888000000000003,242.8,580.0
西溪晴雪 ,H,4,2,S,2,1,1,30,20.0,0.485,3.5553000000000003,178.61,635.0
保利城市果岭 ,H,4,2,S NW,3,1,0,17,20.0,0.255,2.4811,185.0,459.0
颐景园 ,H,5,2,S,3,1,0,49,20.0,0.735,3.7653,207.16,780.0
新金都城市花园 ,H,2,2,S N,2,0,0,23,20.0,0.345,5.1061000000000005,88.13,450.0
中海西溪华府 ,H,3,1,S,3,1,0,33,20.0,0.495,5.6307,88.8,500.0
佳境天城佳合苑 ,H,4,2,S,0,1,1,4,20.0,0.095,3.6843,171.0,630.0
中交悦西溪 ,H,3,2,S N,3,0,0,130,20.0,1.95,4.9179,89.47,440.0
通和戈雅公寓 ,H,3,2,S,3,1,0,73,20.0,1.095,2.5648,148.16,380.0
中海定山府 ,H,3,1,S,1,1,0,47,20.0,0.705,3.2684,88.73,290.0
瑞立东方花城 ,H,2,2,S N,3,1,0,82,20.0,1.23,4.4113,88.41,390.0
中国铁建青秀城 ,H,3,2,S,3,1,0,31,20.0,0.465,4.4758,89.37,400.0
凤山路79号 ,H,2,0,E,2,0,1,3,20.0,0.08,4.4278,45.17,200.0
水印城 ,H,4,3,SE N,1,1,2,10,20.0,0.22,3.6995,267.61,990.0
假山新村 ,H,2,1,S N,3,0,7,65,20.0,1.22,4.5069,56.58,255.0
景芳三区 ,H,2,1,S,2,0,1,49,20.0,0.77,4.0898,47.68,195.0
德信金泊林公寓 ,H,2,2,S,1,1,0,57,20.0,0.855,3.4939999999999998,81.57,285.0
蓝桥名苑 ,H,2,2,S,3,1,5,107,20.0,1.78,3.1087,76.56,238.0
三塘兰园 ,H,3,2,S,3,0,0,34,20.0,0.51,4.1127,80.24,330.0
广宇西城年华 ,H,5,2,S,3,1,0,8,20.0,0.12,5.6522000000000014,230.0,1300.0
保利江语海 ,H,4,2,S N,1,1,1,16,20.0,0.275,2.7856,226.17,630.0
亲亲家园三期 ,H,3,2,S N,3,1,7,53,20.0,1.04,3.2938,132.07,435.0
万科魅力之城 ,H,2,2,S,3,1,9,126,20.0,2.205,2.7866,89.0,248.0
坤和和家园 ,H,6,3,S N,3,1,1,14,20.0,0.245,4.9733,285.53,1420.0
中海定山府 ,H,4,2,S,3,1,1,10,20.0,0.185,3.0285,178.31,540.0
亲亲家园三期 ,H,4,3,S N,3,0,1,17,20.0,0.29,2.7747,176.6,490.0
九龙仓君玺 ,H,3,2,S,3,1,7,18,20.0,0.515,7.2481,88.3,640.0
萧山宝龙城市广场 ,H,2,2,S,0,1,1,0,20.0,0.035,2.5424,118.0,300.0
凯德龙湾 ,H,5,2,S,3,1,2,7,20.0,0.175,5.5314000000000005,289.26,1600.0
金隅观澜时代瀚庭 ,H,5,2,S,3,1,1,12,20.0,0.215,2.3377000000000003,256.67,600.0
山水人家香溪地 ,H,3,2,S,3,1,7,11,20.0,0.41,4.6141000000000005,119.2,550.0
朗郡庭园 ,H,4,2,S,0,1,1,5,20.0,0.11,3.2023,209.23,670.0
之江九里 ,H,4,2,S,0,1,2,3,20.0,0.115,4.1063,219.18,900.0
钱塘春晓 ,H,3,2,S NW,3,1,8,19,20.0,0.565,4.064,153.79,625.0
和达御观邸 ,H,3,2,S,3,1,4,12,20.0,0.32,4.7149,89.08,420.0
德信早城 ,H,3,2,S,0,1,3,15,20.0,0.33,4.4833,89.22,400.0
远洋大河宸章 ,H,5,2,S,3,1,3,6,20.0,0.195,6.4681000000000015,224.18,1450.0
东海水景城 ,H,4,2,S,3,1,2,17,20.0,0.325,2.5885,173.85,450.0
宋都凯旋苑 ,H,4,2,S N,3,0,1,3,20.0,0.08,6.5627,124.95,820.0
坤和和家园 ,H,3,2,S N,3,1,2,14,20.0,0.28,4.9568,157.36,780.0
新城坊 ,H,3,2,S N,2,0,2,0,20.0,0.07,3.9773,163.43,650.0
现代名苑 ,H,6,3,S,0,1,1,2,20.0,0.065,5.4527,253.09,1380.0
中誉现代城 ,H,1,0,S,2,1,0,0,29.0,0.0,3.1597,46.84,148.0
云溪印象 ,H,1,0,S,0,1,1,2,15.0,0.0867,2.1014,42.83,
通和都市枫林 ,H,1,1,S,0,1,3,1,14.0,0.1714,3.2071,49.89,160.0
学苑春晓 ,H,1,0,N,2,1,0,89,20.0,1.335,2.2769999999999997,37.33,
半道红小区 ,H,2,1,S N,2,0,4,32,20.0,0.62,4.2736,58.5,250.0
马塍路35号 ,H,3,1,S N,2,0,4,6,20.0,0.23,8.1846,67.2,550.0
开元加州阳光小区 ,H,1,0,NE,3,1,0,32,20.0,0.48,1.9752,35.44,
保利霞飞郡 ,H,1,1,S,3,1,7,18,20.0,0.515,1.9644,71.27,140.0
蓝钻天成 ,H,1,1,N,3,1,1,11,20.0,0.2,3.0574000000000003,42.52,130.0
瑞麒时代金座 ,H,2,1,N,3,0,2,0,31.0,0.0452,2.3205,40.94,
德雅花园 ,H,4,2,S N,2,0,0,8,20.0,0.12,4.5732,111.52,510.0
复地连城国际 ,H,3,2,S,3,1,0,23,20.0,0.345,2.6219,132.73,348.0
政苑小区 ,H,3,2,S,2,1,3,17,20.0,0.36,3.9982,172.58,690.0
枫华府第 ,H,1,1,S,3,1,8,57,20.0,1.135,5.2139999999999995,46.03,240.0
天阳棕榈湾二期 ,H,3,2,S N,2,0,0,9,20.0,0.135,2.0529,147.11,302.0
中意名仕苑 ,H,3,2,S,2,0,1,15,20.0,0.26,2.3221000000000003,146.42,340.0
广仁小区 ,H,3,2,S,1,0,2,19,20.0,0.355,2.5978000000000003,125.11,325.0
万家星城 ,H,3,2,S,2,1,3,33,20.0,0.6,4.4972,88.5,398.0
爱丁郡 ,H,3,2,S N,2,0,4,6,20.0,0.23,2.8593,135.0,386.0
小河佳苑 ,H,1,1,S,2,1,10,74,20.0,1.46,3.3303000000000003,43.54,145.0
西文南苑 ,H,3,2,S,2,1,8,12,20.0,0.46,3.2538,130.62,425.0
广宇东承府 ,H,4,2,S,3,1,1,5,20.0,0.11,3.2654,125.56,410.0
世纪新城东区 ,H,1,1,E,2,1,10,23,20.0,0.695,5.0863000000000005,45.22,230.0
复地连城国际 ,H,2,1,S,2,1,2,4,20.0,0.13,2.5388,85.87,218.0
湖畔花园吐翠苑 ,H,2,2,S,2,0,0,17,20.0,0.255,4.6587000000000005,105.18,490.0
绿城桃源小镇 ,H,4,2,S N,3,1,0,39,20.0,0.585,2.4265000000000003,136.0,330.0
北景园紫荆苑 ,H,5,2,S,1,1,0,20,20.0,0.3,2.6112,180.0,470.0
绿都世贸广场 ,H,4,2,S,2,0,0,10,20.0,0.15,2.7614,194.83,538.0
铭和苑新荷坊 ,H,2,2,S N,3,1,0,26,20.0,0.39,3.1103,88.74,276.0
盛世嘉园 ,H,3,2,S,3,1,0,8,20.0,0.12,2.6059,153.5,400.0
瑞立东方花城 ,H,2,2,S N,1,1,5,44,20.0,0.835,4.4208,88.22,390.0
香樟公寓 ,H,3,2,S N,2,0,0,16,20.0,0.24,5.4027,98.1,530.0
多蓝水岸听涛苑 ,H,5,2,S,1,1,1,9,20.0,0.17,2.5702000000000003,155.63,400.0
黄龙雅苑 ,H,3,2,S,2,1,2,17,20.0,0.325,7.4655,133.95,1000.0
翠苑五区 ,H,3,1,SW,2,1,1,10,20.0,0.185,4.4727000000000015,96.14,430.0
中誉现代城 ,H,1,1,SE,2,1,7,25,20.0,0.62,2.8632,61.47,176.0
元都新苑 ,H,2,1,S N,1,1,1,32,20.0,0.515,2.787,88.27,246.0
广厦天都城天风苑 ,H,3,2,S,2,0,3,16,20.0,0.345,2.0186,118.9,240.0
回龙庙前一弄 ,H,3,1,W,3,0,0,25,20.0,0.375,3.7319999999999998,66.99,250.0
君悦丽景 ,H,4,2,SE,1,1,1,7,20.0,0.14,3.1201000000000003,137.82,430.0
金都花园 ,H,3,2,S N,0,0,2,8,20.0,0.19,4.048,92.64,375.0
东方福邸 ,H,4,2,S SW,1,1,1,24,20.0,0.395,5.9061,196.41,1160.0
新湖果岭 ,H,4,2,S N,1,1,0,4,20.0,0.06,2.8247,127.45,360.0
丽江公寓 ,H,2,2,S N,3,1,1,15,20.0,0.26,4.0041,89.91,360.0
长睦邻里人家东苑 ,H,3,2,S,3,1,3,9,20.0,0.24,2.6381,89.08,235.0
新城香悦奥府 ,H,3,2,S,1,1,5,5,20.0,0.25,4.2359,86.17,365.0
新城都市丽景 ,H,3,2,S,3,0,1,7,20.0,0.14,2.2847,144.44,330.0
保亿丽景山 ,H,3,2,S N,1,1,1,13,20.0,0.23,2.2963,130.65,300.0
美政花苑 ,H,4,2,S N,1,1,0,2,20.0,0.03,4.2157,168.42,710.0
南肖埠社区 ,H,3,1,S N,2,0,0,11,20.0,0.165,4.7452000000000005,85.35,405.0
左邻右舍 ,H,3,2,S N,2,1,4,27,20.0,0.545,2.6870000000000003,130.26,350.0
和达御观邸 ,H,3,2,S N,3,1,6,41,20.0,0.825,4.4587,87.47,390.0
漾河公寓 ,H,3,2,S N,1,0,1,4,20.0,0.095,3.2595,122.72,400.0
广厦天都城天河苑 ,H,1,0,S,2,0,8,85,20.0,1.555,2.2027,24.97,
万家星城 ,H,3,2,S,1,1,0,15,20.0,0.225,4.5256,137.0,620.0
金雅苑社区 ,H,3,2,S,2,1,5,5,20.0,0.25,3.1771000000000003,136.92,435.0
北干二苑新安寓 ,H,2,1,S,2,0,6,33,20.0,0.705,3.2947,63.74,210.0
东田擎天半岛 ,H,3,2,S,2,0,2,5,20.0,0.145,2.1279,89.29,190.0
嘉绿景苑南园 ,H,3,2,S,2,1,8,20,20.0,0.58,4.0007,128.73,515.0
复地连城国际 ,H,2,2,S,1,1,0,45,20.0,0.675,2.5682,87.61,225.0
德信浙旅东宸 ,H,4,2,S,1,1,0,22,20.0,0.33,4.7688000000000015,125.82,600.0
钱塘梧桐蓝山 ,H,2,1,S,1,1,2,1,20.0,0.085,2.5205,89.27,225.0
凤起苑 ,H,4,2,S N,2,1,3,18,20.0,0.375,4.5675,249.59,1140.0
翠苑四区 ,H,3,1,S,1,0,1,17,20.0,0.29,3.9295,72.53,285.0
良渚文化村白鹭郡北 ,H,3,2,S,3,0,2,7,20.0,0.175,2.9412000000000003,130.9,385.0
宋都晨光国际 ,H,4,2,S N,1,1,0,26,20.0,0.39,2.8973,172.58,500.0
众安白马山庄 ,H,3,2,S N,1,1,5,19,20.0,0.46,2.6524,139.5,370.0
紫荆家园 ,H,3,2,S N,3,0,0,9,20.0,0.135,4.2014000000000005,133.29,560.0
景城花园 ,H,3,2,S,3,0,3,11,20.0,0.27,5.0274,118.95,598.0
三里家园一区 ,H,2,2,S N,2,0,9,21,20.0,0.63,3.8099,67.72,258.0
